Villen3tenmerth;OTHER;1839;1839;1488369196
NKolotey;OTHER;1718;1724;1302409807
changruinian2020;OTHER;1679;1679;1532933904
codevnorg;OTHER;1760;1760;1354798645
diego_v1;Argentina;1992;1992;1357335886
klaut;OTHER;2015;2015;1470573750
sexyprincess91;Russia;2354;2374;1302037924
bognden100w;OTHER;1834;1896;1384042747
Histoire;Antarctica;1660;2123;1487254360
tossboyhdw;China;1742;1742;1343326325
ru12345;OTHER;1542;1542;1503856075
legosuke;OTHER;1632;1632;1498804113
ofpsxx;OTHER;1522;1665;1367351277
BarcodeKiller;Vietnam;1830;1830;1551017437
sserdoubleh;OTHER;1730;1730;1394425676
Beanin;Ukraine;1736;1853;1327392192
octocoder;Japan;1563;1660;1550579706
tempu;OTHER;1525;1525;1489466794
I_Love_Arezu;OTHER;1623;1623;1374679144
.Khaled.;Egypt;1728;1738;1286608144
amateur123;OTHER;1520;1581;1548942391
Fadi_MS;OTHER;1554;1611;1431775212
bmbouvsjoh;China;1714;1714;1348318353
Tassle;Switzerland;1606;1672;1540043884
bor.is;Ukraine;1695;1891;1267689499
i_love_nam;Russia;1560;1743;1347793665
TINYJR;China;1780;1807;1356750626
laofudasuanbaofushehui;China;2387;2387;1503710830
_underscore_;India;1508;1687;1482293816
thisisausername11235;United States;1700;1712;1390540833
BeYourSven;OTHER;1635;1635;1444818399
J.J.T.L.;OTHER;2151;2326;1489544281
inutard;Canada;1974;1982;1320647482
azukun;Russia;2408;2533;1346947944
magicyang;China;1542;1694;1340961039
dashashi;China;1884;1890;1291643957
gongzhi;China;1884;1884;1322228207
xwoqlk;OTHER;1879;1975;1553002829
plutoshe;OTHER;1840;1840;1294986281
afrizal;Indonesia;1559;1731;1368365403
ylsoi;China;2056;2056;1505548275
maestro_ua;Ukraine;1537;1537;1302111679
KTR;Japan;1603;1685;1275917320
wYN5CgRn;OTHER;1707;1871;1508340701
Limar;Syria;1650;1709;1437655465
functionendIess;OTHER;1584;1584;1531384290
emilya;Azerbaijan;1767;1844;1563099473
Niggerskin;OTHER;1771;1771;1550503274
IlyaVir;OTHER;1514;1514;1568039777
SuccessfulHackingAttempt;China;1708;1708;1357624857
Gold_Dream;China;1762;1762;1409355153
avankyankit;India;1553;1553;1507556137
gxnncrx1993;China;2338;2377;1351343061
liyuwang;OTHER;1917;1917;1503583433
jscissr;OTHER;1563;1563;1464251344
dianbei_02;China;1720;1720;1348711314
RoadToJapan;Kazakhstan;1758;1854;1335016134
flyFeather;OTHER;1638;1638;1527563535
tnowak;Poland;2101;2192;1530719223
VictorAA;Brazil;1640;1690;1397079861
rrrusk;OTHER;1521;1521;1421050133
Lewin;United States;2578;2839;1280866314
Rebryk;Ukraine;2023;2123;1321591940
iga-c;Japan;1758;1835;1318327319
Kinston;OTHER;1715;1715;1411831343
godusheep;OTHER;2035;2074;1456567987
dskoapj;OTHER;1510;1530;1530522160
yutake2000;OTHER;1840;1840;1566484694
burek967;Poland;2202;2202;1448889319
shankar556288;OTHER;1631;1709;1302012086
rachit_;India;1892;1908;1501423645
hossein.r;Iran;1540;1692;1353577166
vuonghy2442;Vietnam;1908;1974;1378888139
zlululu;OTHER;1731;1731;1384439773
apblbg;OTHER;1504;1608;1534612546
bigbigbigbigcat111;China;2136;2203;1553075175
six_god;OTHER;1660;1660;1380899083
EmrulC;Bangladesh;1656;1656;1493834988
I-Love-Islam;Syria;2262;2262;1449684060
RNS_JKS;North Korea;2218;2241;1434422699
Michiru_Kinoshita;Japan;1897;1897;1453562171
800iq;OTHER;2091;2132;1559451541
liuaohanjsj;China;2019;2027;1382755766
caiocesarss;OTHER;1600;1706;1345338824
CHENXI1;OTHER;1906;1906;1433404190
coderamit;OTHER;1515;1635;1405753778
kzr.buet08;Bangladesh;1828;1982;1274993852
VeryUnexpected;China;1565;1565;1527513001
sodaxyh;China;1630;1630;1483010129
jiachengyeeee;China;1748;1785;1377730564
TIanLiangLe;China;2170;2237;1362398029
J_V_M;OTHER;1652;1710;1518025120
qaweqa;OTHER;1963;1963;1507783891
ranjanvittal;OTHER;1830;1858;1391103681
_sp;OTHER;1504;1504;1555411672
HeavnFeeL;OTHER;1707;1707;1370621804
Gengar;China;2600;2600;1473818621
EMEJ;Iran;1903;1903;1532112040
dr.ken;Japan;1972;2073;1326423005
hpinto;Brazil;1741;1741;1293463872
Seyed37;Iran;1655;1996;1502468846
Silence_Walker;China;2061;2182;1374320839
thunder_emperror;OTHER;1522;1522;1541157454
111116;OTHER;1987;1987;1445769650
BATM4N;Bangladesh;1603;1638;1430362601
krypt0Maniac;Bangladesh;1591;1600;1427887027
sshadowrrider;Egypt;1561;1561;1361220227
xaibao;OTHER;2015;2015;1430374309
LGWLGWLGW;China;1973;2051;1408947895
sophia.lilith;OTHER;1613;1613;1397835539
Joey_0415;China;1627;1627;1500044280
junseo;South Korea;1641;1641;1560080560
uncobain;OTHER;1537;1537;1315398613
joao123;OTHER;1715;1715;1419442992
fest;Kazakhstan;2064;2091;1389535807
Spylft;China;2273;2273;1471657373
VotBear;Indonesia;1593;1664;1320325458
DirtyBrody;Russia;1963;1963;1430398999
vmrajas;India;1996;2180;1409472866
Salt_Acid;China;1679;1679;1534067102
Manci;OTHER;1649;1649;1521887611
yuyak;Japan;1622;1766;1270488474
lessia00;Russia;1560;1560;1519056942
asi1024;Japan;2410;2410;1285333910
420unknown421;OTHER;1592;1592;1487606877
codegj;India;1525;1525;1390069986
ak_j17_258749;United Kingdom;1527;1565;1519832039
pallav;OTHER;1504;1639;1369306906
shenbear;OTHER;1510;1510;1561433294
anonymous-msu;OTHER;1683;1683;1284969175
amir6584;OTHER;1525;1525;1270659935
PlasmaVortex;Canada;2151;2151;1506263022
keithz;OTHER;1600;1600;1470579158
Fullmetal_Algorithmist;Bangladesh;1695;1907;1482173762
anilolkawaii;OTHER;1524;1524;1546007108
rishabhm;India;1596;1671;1287421143
jafc;Peru;1654;1841;1347684885
eZZZio;OTHER;1517;1553;1484563870
ErzhanDS;Kazakhstan;1538;1872;1266317067
tiantian5;OTHER;2001;2001;1543323246
zhongwen19901215;OTHER;1511;1511;1304225403
yaqizhang;OTHER;1564;1564;1542395032
seryoganet;Russia;1627;1627;1410777305
sindarrrrr;China;2073;2073;1531707853
NlogN;Russia;1650;1715;1285312338
papepipupo;Japan;1609;1692;1369904519
Renato_Ferreira;Canada;2053;2053;1272500898
moon_hunter;China;1522;1605;1342018178
Kourosh;Iran;1570;1686;1326646244
pcngu;OTHER;1550;1550;1531493006
brain_boom;China;1648;1697;1510064957
okazaki;Japan;1679;1695;1298106869
ShapeBlaze;OTHER;1905;1910;1377793552
BornIdiot;OTHER;1647;1709;1390226284
5120141477;China;1514;1658;1436880025
HC9;OTHER;1716;1716;1357425484
Ni3O;OTHER;1694;1694;1346595841
NeLeGaL;Belarus;1778;1779;1316097872
Jane_99;OTHER;1531;1531;1453577004
koratel;Poland;2352;2374;1362871465
pauljames;OTHER;1548;1548;1411892640
nihaljainn;OTHER;1525;1540;1499139038
jumpwmk;OTHER;1689;1870;1447937170
bitu;OTHER;1704;1704;1408111089
henryrabbit;China;2146;2157;1491734508
shibaider;OTHER;1617;1753;1552120915
_Dante_;China;1719;1719;1370600513
MicaelCarvalho;Brazil;1646;1696;1387409152
rummanalirakib11;Bangladesh;1509;1509;1482164158
15xx234;OTHER;1720;1720;1456322521
ncx;China;1529;1548;1386691634
totalfrank;China;1893;2128;1288692414
darsh;India;1501;1657;1366241765
LoveCJ;OTHER;1946;1946;1343617684
KyuJ;OTHER;1626;1626;1531740326
ArK;Bangladesh;1712;1724;1309174284
LazyAndStupid;OTHER;1703;1703;1362379221
rafalm;OTHER;1546;1709;1411765984
Hikari9;Philippines;1951;2004;1384947488
UtahaSenpai;Taiwan;2415;2552;1494651279
Kinokkory;Japan;1599;1599;1345974163
gogni;Georgia;1544;1544;1331737300
hung06061111;OTHER;1653;1653;1344565883
Frozencode;China;1650;1735;1508062097
asitak;OTHER;1623;1623;1273512491
meowworld;OTHER;1908;1908;1511448778
ironhide14;India;1760;1804;1457612489
so_what;OTHER;1578;1628;1313722782
Xnewfolder;China;2167;2167;1335501328
seikichi;Japan;1502;1502;1270117954
XiaoYiSi;OTHER;1643;1643;1395546847
Stilwell;China;2579;2579;1379307879
Sattelite;OTHER;1576;1576;1534598075
orion.pax;OTHER;1600;1600;1523186315
cuohaoxiaoshoushou;OTHER;1758;1758;1409381792
Dragon_Wu;OTHER;1609;1609;1548388770
grisha239;Russia;1721;1721;1350802304
Loriex;China;2103;2103;1401017491
agarwaen;Cuba;1730;1730;1309188066
kishuagarwal;OTHER;1585;1585;1422346168
shubhparekh;India;1526;1666;1434619054
_walker;OTHER;1579;1579;1492821006
quiet_space;China;1690;1690;1548134223
khikiat;Thailand;2148;2148;1525089520
rajat1603;India;2549;2640;1409048770
LGM;Iran;2167;2299;1267111912
calabash_boy_love_15;China;2436;2436;1472659708
zhangshaojia;OTHER;1521;1521;1569046480
swust5120177231;China;1515;1564;1530772992
6180339887;OTHER;2095;2095;1419045366
VvlvV;China;1697;1697;1398058511
nqhhoang2002;Vietnam;1603;1679;1527858917
gilfoyleBachman;OTHER;1936;1936;1487535150
JamesQi;China;1525;1707;1416235436
suarezhk;OTHER;1620;1662;1454141777
sanngu;OTHER;1507;1531;1465226784
zty;OTHER;1577;1577;1378539782
KkJj;OTHER;1548;1579;1275758836
mbfilho91;Brazil;1907;1986;1279406880
MATH4CESFORDJKSTRALOVERS;OTHER;1711;1711;1539267104
3ijunle;OTHER;1529;1529;1285996267
kunguyenqt;OTHER;1590;1602;1477983609
antipr000;OTHER;1709;1790;1495699495
FullRetard;OTHER;1634;1733;1403190331
Aria_Hemati;Iran;1663;1663;1548350593
FireJade;OTHER;1608;1608;1319255195
wxwddjxd;OTHER;1706;1706;1563940754
zl3794955;OTHER;2114;2114;1445498710
yangshuang;OTHER;1829;1829;1477910841
Dandav;OTHER;1551;1551;1406210492
alexmuratidi;Russia;1742;1815;1452707577
johny05;OTHER;1764;1801;1471693423
n_inja;Japan;2098;2106;1471660193
Cyan-Ghost;China;1560;1560;1548166561
dhydye;China;1636;1636;1512979682
Zeroooooooo;OTHER;1645;1645;1415975961
sgasioro;OTHER;1711;1732;1388672799
Yellowstar;China;1928;1928;1420106138
TICSMTC;China;1531;1531;1448196182
are;OTHER;1522;1527;1294791637
marekmystkowski;OTHER;1608;1608;1376666176
sirius_acm;China;1582;1582;1358327473
AlanOff;Russia;1712;1747;1422021642
MaxZubec;Ukraine;2303;2303;1453530759
FThiesen;Brazil;1960;1960;1440971447
Zaira;OTHER;1750;1750;1495129711
cnjzxy1;OTHER;1613;1613;1422375393
_chote_;Japan;1529;1529;1555941862
swegwan;India;1893;1893;1467133678
DAyamaCTF;Japan;2224;2296;1468115745
Rustt;Russia;1564;1571;1365774708
D0GEzilla;Moldova;1712;1712;1444330516
taring;China;1902;1902;1308280363
i_type_stuff;OTHER;1619;1619;1506659426
Halbmond;OTHER;1906;1906;1537093431
Kyle_Lowry;China;1606;1606;1524315081
dany;OTHER;1585;1585;1294528144
ClemsonStark;China;1631;1661;1493210376
CheshireWoo;OTHER;1554;1637;1380290998
sasyk;OTHER;1532;1532;1564486011
h.hesham;Egypt;1693;1693;1302688480
Hercules12;OTHER;1658;1658;1541857528
Shahriyor;Uzbekistan;1677;1677;1434644163
PeekaBOO123;OTHER;1771;1967;1488224092
vaibhav711;India;1540;1631;1472737906
ani_anand;India;1613;1613;1462876535
henryhuypham;Singapore;1658;1802;1492743913
awsn;OTHER;2020;2020;1391436183
akusyou;OTHER;1542;1542;1518610946
Hardik.decoder;India;1881;1971;1469794414
MagicRainbow;OTHER;1678;1678;1347792439
1799342217;China;1639;1640;1503819655
sampriti;India;1949;2042;1414986470
orange_to_the_wall;Russia;1699;1731;1423842289
SH_HY;OTHER;1777;1798;1434101476
IgorS;Latvia;1774;1857;1371144730
pfctgeorge;China;1694;1786;1284985573
dmd161100;Russia;1700;1882;1482654119
bu540402;OTHER;1710;1710;1369581374
firehawk;India;1934;1934;1467217409
DMH;OTHER;1992;1992;1380638994
T67;China;1518;1518;1426593136
ayush7991;OTHER;1559;1654;1454273965
khanhvietnguyen;OTHER;1800;1800;1413450562
nwei;Taiwan;1872;2041;1541881836
alexee;Estonia;1610;1709;1335773828
battlewolf;India;1608;1612;1357488741
enabl3d;Belarus;1689;1836;1522954167
Margosha;Russia;1958;1988;1441730087
memezAreDreamz;India;1612;1716;1526703178
eatabagpipe;OTHER;1596;1596;1461943557
Storminteacup;OTHER;2044;2044;1383474054
abhishekmishra;India;1697;1734;1358351864
_pascal_;France;1756;1803;1445543531
qscqesze8;OTHER;1938;1938;1504018199
mdj982;Japan;2209;2209;1516806555
iamacoder;OTHER;1549;1549;1522339037
Isaf27_loves_me;Russia;2434;2573;1456954172
ertyuiop;OTHER;1559;1559;1461398543
8cbx;China;1671;1709;1326903144
liujiangwen;OTHER;1556;1607;1500869998
Amoo_Hashem_Mehraban;Iran;1851;1885;1424633585
kellymilla18;Philippines;1884;1901;1381597184
ilink;Bangladesh;1678;1749;1353584244
danuwfna;OTHER;1505;1505;1454865417
Dr.AC;OTHER;1633;1714;1530550516
KT_13;India;1601;1625;1502034309
c0de__thunder;India;1518;1614;1510670180
alirezasamimi100;Iran;1506;1536;1507822076
findneel;India;1578;1680;1383491743
yash_18;India;1517;1615;1469354028
LinJingWei;OTHER;1711;1711;1345256408
unnamed8;OTHER;1549;1581;1406212381
Left_utkarsh;OTHER;1983;2054;1535899432
MoliH97;China;1861;1861;1465197069
shahjay147;India;1620;1625;1483906921
Top_xiao;China;1902;1902;1520840334
sillyhook03;OTHER;1783;1783;1358302466
kolina;Belarus;1974;2217;1292594041
Arkham_Knight;Brazil;1605;1619;1481575191
magdy.hasan;Egypt;1616;1709;1422539148
tukan-king;Russia;1748;1868;1506096180
kulti;Russia;1505;1505;1305740216
krylovgv97;Russia;1664;1730;1395134532
dsl2002;OTHER;1904;1904;1507172599
koishi;China;2425;2425;1468901296
lams;China;1597;1597;1347942544
wangxy;OTHER;1598;1598;1517022396
Noam527;Israel;2642;2642;1489176957
moyashi;Japan;1786;1999;1471707679
gojira;Georgia;2008;2390;1267440313
vincent-wj;OTHER;1574;1574;1358324821
TimeCat;China;1628;1628;1550586767
b1z1da;OTHER;2156;2156;1546006873
PiCaHor;OTHER;1557;1557;1537359652
yayamao;China;1864;1929;1264834746
balazstx;Romania;1650;1689;1330290987
xiaotian;OTHER;1530;1610;1267890014
and800;Ukraine;1654;1656;1489944283
psx;China;1684;1726;1414993217
oioi98;OTHER;1892;1892;1272846840
Lies;OTHER;1651;1651;1332308474
majestyang;OTHER;1710;1710;1360592724
arpit_gupta17;India;1594;1713;1536952639
taulantarapi;Italy;1589;1635;1566440357
I_love_Jiang;Vietnam;1537;1585;1457275295
WarrenWN;China;1769;1769;1529406104
whjhr;China;2300;2300;1481781799
ZaviOr;China;1707;1715;1272954819
Dshawn2;OTHER;1747;1747;1360526021
fthero;OTHER;1758;1758;1398443892
etflly;OTHER;1590;1618;1453519296
toushimi;OTHER;1510;1510;1302433645
black_heart;India;1527;1527;1374677903
sickplay;China;1625;1734;1382957777
teseame;OTHER;1679;1696;1499681247
bruce1114;China;1576;1628;1520762858
linleo;OTHER;1560;1649;1312731017
rvkonovalov;Russia;1642;1766;1417119337
bibhudattapanigrahi0;India;1660;1660;1533669123
tienthanh214;Vietnam;1652;1834;1487422995
Nakagawa.Kanon;OTHER;2046;2172;1531190734
wangyuchen1;OTHER;1613;1638;1521771732
Sarkin;Russia;2114;2252;1266773272
samirag1;Iran;1900;1900;1380383904
codexile;OTHER;1972;1972;1397593921
puggs;OTHER;1566;1566;1548018306
FastFinger;OTHER;1572;1572;1493350928
donjuanpunchman;United States;1609;1756;1383897235
vvv23;OTHER;1546;1546;1547535533
jhdjames37;China;2434;2434;1499075272
williamljb;OTHER;2020;2020;1315998107
LiangLJ;OTHER;1738;1738;1499932959
rj_coder;OTHER;1678;1721;1531149754
_skywalker07;OTHER;1533;1533;1502911300
computerbox124;OTHER;1506;1506;1534514891
Purple_HIn;OTHER;1608;1608;1508053861
mylover;OTHER;1720;1720;1373427029
szentep;Hungary;1610;1623;1525093189
MagicWand;Egypt;1612;1715;1439756111
Lina_Inverse;OTHER;1720;1790;1493776008
NicoDafaGood;China;2107;2107;1488851119
yimocool;OTHER;1787;1787;1376175150
grig;OTHER;1743;1757;1380038355
Neoran;Russia;1514;1531;1552656762
UiM;OTHER;1540;1612;1437922871
Guty;Argentina;1868;1872;1417738963
nonamenow;OTHER;1634;1634;1548242389
CFhM-fff;China;1873;1873;1454768481
Testingmyskills;OTHER;1514;1529;1568361817
Tung_Duong;Vietnam;1842;1939;1408358034
Devasundaram;China;1756;1756;1408534224
vdragon4774;OTHER;1741;1741;1330017657
r314;OTHER;1931;1931;1506158891
zaspagety;Czechia;2013;2013;1397152093
Monster_Yi;OTHER;1863;1863;1464842554
hoshi524;Japan;1765;1765;1314297107
winrar.rar;China;1560;1560;1426591672
generic_placeholder_name;OTHER;1464;1504;1546585863
jaro3000;Poland;2096;2124;1352820217
ReTleWa1;OTHER;1525;1525;1554598562
keivan;Iran;2086;2275;1279992074
chaiyuan;OTHER;1540;1561;1281834730
npenate;Cuba;1591;1715;1310089154
ask_23;Russia;1518;1518;1342548582
return_1;India;1504;1607;1451484922
raghu_thunder;India;1692;1766;1413222456
chenchuanchang;OTHER;1549;1608;1419786217
kinol;Russia;2115;2130;1386064322
kefir;OTHER;2042;2042;1269037883
Anlogic_BaoJia;China;1741;1750;1411776527
MeVsMySelf;OTHER;1636;1734;1421170660
jcastellvi;OTHER;1643;1697;1431963539
mogers;Portugal;1910;1910;1376673345
TommyX;OTHER;1511;1611;1479078750
lier;OTHER;1640;1640;1555162003
sdx;OTHER;1544;1544;1534689557
Big_Brother;OTHER;1704;1704;1349604977
ronaflx;China;1838;1859;1295962410
ayushtiku5;OTHER;1568;1668;1483764700
Inf_Zero;India;1631;1680;1278506279
TheCourier;OTHER;1820;1872;1464186647
TamilTam;OTHER;1508;1508;1521471898
Samsons_SK;China;1619;1619;1390548348
just5omebody;OTHER;1634;1634;1454371681
hcmus_k14;Vietnam;1524;1756;1409635033
maos;Russia;1735;1812;1266573460
ynq1242;Japan;1802;1951;1313245347
BaconLi;China;2599;2876;1324011529
asquare10;India;1629;1666;1470481902
IgorAkhmetov;Russia;2156;2375;1321801017
house-cat;China;1633;1633;1526008523
randi;OTHER;1541;1541;1431003760
Maigo;OTHER;1939;2014;1338724448
HypervelocityStar;OTHER;1877;1877;1425127949
continued;OTHER;1555;1618;1530453836
fancycoser;China;1583;1749;1530918338
Leo.HLF;China;1635;1748;1375273349
UoA_Kaori;New Zealand;2232;2232;1513690549
Burst;South Korea;1670;1700;1473943347
vrsperanza;Brazil;1806;1806;1489775875
ginz;Israel;1574;1574;1270933588
Gatina;OTHER;2125;2125;1324012156
VicAug;OTHER;1673;1719;1527108693
lethal_boy;China;1881;1881;1493938727
ymahajan98;India;1934;2001;1495158371
paras;India;1848;1901;1430652131
weep;OTHER;1750;1750;1433829739
sanyamg123;India;2000;2025;1446651844
piyushrathipr;India;1843;1931;1501425426
polingy;India;2119;2292;1386067579
Self-learner;OTHER;2033;2033;1511710820
UULiFan;China;1515;1515;1285325196
TechSupport;United States;1642;1703;1464408874
Timur-atm;OTHER;1550;1550;1507971030
solclef;OTHER;1655;1655;1461506357
pulkitarora;India;1546;1655;1390572313
icfan;OTHER;2061;2061;1562405063
Makiras;China;1655;1661;1454037866
mike16;OTHER;1612;1612;1454068428
antonluzhbin;Russia;1600;1600;1348030969
RevengerD;OTHER;1587;1657;1521971227
EriKKo;Sweden;1941;2036;1305898047
darce;OTHER;1511;1654;1398987794
rm-rfslash;Vietnam;1708;1708;1386215851
ks9509;South Korea;1888;1942;1536145748
la_vega_;OTHER;1900;1900;1531469114
S_yadhuvanshi7;OTHER;1505;1505;1527560192
Krain233;China;1828;1828;1517753950
EbTech;Canada;2081;2409;1294342504
Bonchinchi;Russia;1904;1904;1481699379
zb_hnu;OTHER;1622;1622;1326620679
Electronick;Belarus;1628;1746;1296921447
newgate;China;2036;2077;1458388205
Saturday;OTHER;1616;1957;1443868392
dprokopenko;Russia;1803;1914;1448540291
QQQQyQ;OTHER;1537;1537;1444746607
lucaperju;Romania;2149;2149;1507054802
sheltauro;India;1733;1733;1482217890
mnlm;OTHER;1537;1671;1284084438
CoderMr;China;1643;1698;1423055360
IchigoKurosaki;OTHER;1740;1740;1429708146
rafaelclp;Brazil;1657;2032;1347979526
GoldNextCentury;OTHER;1563;1563;1568196369
kurakun;Japan;1549;1736;1288439525
xiaoshua3;OTHER;1716;1716;1336616727
blue_kid;OTHER;1536;1536;1495683321
beihangxiansheng;OTHER;1865;1865;1394428773
Petwill;Taiwan;1895;1928;1449041375
kiko91_7;Egypt;1556;1659;1277657563
jeslev4;Peru;1545;1676;1345407355
tupoi_log;OTHER;1516;1516;1403159089
matsu;OTHER;1553;1558;1274884260
D1orite;OTHER;1709;1765;1542116288
5921.701;OTHER;1678;1678;1291034042
winasforcepta;Indonesia;1505;1732;1347811884
solomid;OTHER;1714;1741;1551968013
csimstu;China;2216;2234;1306043558
PerfectPan325;China;1920;1920;1490021609
Sanithovski;China;1571;1571;1526108268
yet_another_yycjm;OTHER;1701;1701;1522848259
vivek_shah;OTHER;1649;1667;1519632382
RoadToVseross;Russia;1824;1851;1486572710
Pika_pikachu_;OTHER;1560;1560;1563979099
VladHaivas0205;Romania;1564;1695;1528630420
Mad_Programmer_23;OTHER;1513;1513;1542474248
SmallUnicorn;Latvia;1511;1511;1488577850
pfelipe;Brazil;1516;1516;1442884724
Paskuda;OTHER;1636;1719;1339682678
thilio;Brazil;1644;1762;1507897155
felixj_;OTHER;2031;2031;1520571356
marceloclp;OTHER;1596;1596;1413411128
Khangal717;Mongolia;1577;1577;1519382101
Hall_of_fame;OTHER;1705;1705;1513342500
Pearman;Czechia;1557;1557;1477226297
WarriorOfLove;OTHER;1770;1770;1426234782
anhdt;OTHER;1906;1949;1266812384
Tangjz;China;2512;2512;1355520052
SilverLining;Vietnam;1675;1771;1458037936
sca1l;OTHER;1543;1569;1513498349
IWantToBePurple;OTHER;1801;1850;1540021378
yskyskyer123;OTHER;1603;1603;1424176151
mex;OTHER;1910;1910;1519044087
dafu456;OTHER;1599;1644;1537183088
3rablink;OTHER;1507;1507;1394033325
skywalker_q;OTHER;1560;1605;1286071906
shrimpy;OTHER;1605;1605;1312702840
N.C.Kien;Vietnam;1585;1585;1525997667
RHman16;Peru;1550;1621;1289191409
lature;OTHER;1952;1952;1410229766
CodeKevin;Germany;1645;1826;1499343390
HuynhTuan71ti;Vietnam;1767;1813;1501425455
dianbei_11;OTHER;1729;1729;1360580781
I_Love_Bitcoin;India;1640;1640;1492444940
Skr008;OTHER;1623;1652;1497635841
SpookyCookie;Russia;2130;2196;1264964219
Dancepted;OTHER;1736;1825;1497707561
tpsoete;China;1993;2055;1515743647
Passioncoder;Singapore;1601;1601;1520101464
_-Noob-_;OTHER;1632;1632;1534633480
K.Szary;Poland;1573;1690;1446195445
olya.masaeva;Russia;1602;1768;1458410454
PeHash;Iran;1746;1746;1320227171
UpL1nK;OTHER;1646;1646;1382862895
drade0;OTHER;1893;1966;1537479632
loli;China;1895;1967;1335076853
xay;China;2106;2170;1268201817
Death.Luxury;Vietnam;1742;1742;1380631899
zrh331;OTHER;1654;1654;1409395811
Domire;OTHER;1973;1973;1465933040
tubuann;OTHER;1862;1862;1549082960
anonymous_redcoder;OTHER;1501;1749;1476632223
chinmay_sd;India;1680;1760;1439056354
Milad;Iran;1747;1916;1344280091
caprariuap;OTHER;1644;1745;1467190922
jheel4;India;1651;1671;1514034107
KhaleD_;Egypt;2143;2143;1444173054
NaoMeir;OTHER;2208;2208;1356369211
super_rudy;OTHER;1628;1876;1443333571
aleksandrj;OTHER;1625;1625;1538144618
superman-f;OTHER;1641;1718;1421916071
Seals;China;1754;1822;1313753299
homura;OTHER;1588;1684;1384925566
traxex;OTHER;2222;2222;1522803679
EZ_zby;China;1939;1939;1432206438
MRedor;Russia;1724;1797;1390238202
ccc000111;China;1520;1545;1494668123
maximumSHOT;Russia;2279;2374;1399481081
riz_1_;India;1623;1749;1504226149
AragakiAyase;OTHER;1979;2151;1454056981
Kousaka_Kirino;OTHER;2208;2208;1518937640
Gawi;OTHER;1572;1572;1284723983
TwoMinions;OTHER;1760;1760;1475125940
bipinb1994;India;1701;1701;1362722021
Mr_Islam_Rafat__;Bangladesh;1633;1633;1530110937
XJT;China;2051;2051;1344412172
st.krwlng;China;2082;2082;1318812568
VadymKa;Russia;2232;2326;1421506753
n2k;Russia;1880;1910;1534143628
orzakf;OTHER;2011;2011;1475488166
Kajitsu;OTHER;1502;1502;1401621423
Ramzes2;Ukraine;1752;1838;1270921405
flicker;Russia;1536;1607;1331327940
baka-kun;OTHER;1692;1692;1560672615
imxian;China;2091;2180;1337171218
ImaniAm;Iran;1965;2138;1475258802
MrX_98;Uzbekistan;1866;1897;1525328169
Phenol;OTHER;1604;1641;1415731786
lucky_man;OTHER;1707;1707;1336893139
yuma220284;OTHER;1559;1559;1556275119
HYBJ;OTHER;1647;1647;1556451334
zhanlihua;OTHER;1539;1539;1388330012
AutomationBF;OTHER;1924;1924;1385735558
Alnair;Tajikistan;1697;1831;1317714976
WagJK;China;1683;1748;1401621528
rabozopa;OTHER;1532;1532;1528623541
n17012;OTHER;1539;1641;1513601043
lzw4896s;China;2190;2194;1430010215
jizhenjun;OTHER;1710;1710;1422887706
vaibhav2510;India;1561;1620;1421037089
kipa00;OTHER;1934;2178;1373278566
kshitij;India;1841;1841;1269963033
isspidermann;India;1637;1681;1520342214
_snow_;OTHER;1520;1520;1494652622
kyleliu;United States;2149;2226;1437522578
do_not_be_hasty;Poland;1969;1969;1410602280
smilitude;Bangladesh;1724;1900;1264782726
mogambo;OTHER;1547;1698;1429028323
noobcake;Philippines;1749;1749;1314096599
GGMU;China;1723;1723;1546418360
Genius_Z;OTHER;1717;1717;1554086833
chaoschildz;OTHER;1505;1505;1567691989
ImbaCalvin;Canada;1571;1643;1432002613
Akai32;OTHER;1547;1622;1302421553
whiteshadow98;OTHER;1544;1677;1534506587
YY-lzy;OTHER;1560;1604;1554571464
sahuash017;OTHER;1529;1529;1534515884
Zailton;Brazil;1843;2162;1364661026
amy1228;OTHER;1870;1870;1507641904
artm;OTHER;1625;1729;1371505000
wcnm;OTHER;1554;1554;1417353745
oldpreisnerboy;OTHER;2019;2023;1550579738
tussharsingh13;India;1621;1767;1339250949
CHENXI;OTHER;2005;2005;1427373315
weeping;China;1702;1878;1457075792
yuiop;OTHER;1501;1561;1396881582
XingGeRuCi;China;2004;2004;1397451668
llkpersonal;United States;1680;1758;1364737346
alphago_skynet;OTHER;1583;1721;1465397841
5lyTher1n;OTHER;1529;1529;1407914804
dkotsur;Ukraine;1548;1700;1395828965
ionutbudisteanu2;Romania;1953;1953;1421867855
zekun;China;1601;1698;1502104562
sjl623;China;1522;1611;1541120718
Khare;Iran;1905;1905;1544811947
qwerty1889;OTHER;1751;1751;1515848416
soon;Russia;1668;1793;1321644752
Computerbox__;OTHER;1523;1523;1552747750
Nightraven;China;1739;1814;1387888416
TheLurkingStarman;United States;1717;1722;1512183435
nka_kun;China;1942;1942;1494775364
student_hh;OTHER;2048;2048;1453377390
piotrsmu;OTHER;1614;1614;1352859484
0_upon_0;OTHER;1608;1608;1560843493
nickdiaz;OTHER;1649;1649;1356615503
LunarFlare;China;2459;2459;1449131506
qhpeklh5959;China;1717;1717;1347720756
RoyYuan;OTHER;1684;1684;1444485327
